id,title,category,source,tags,source_url
arxiv_2608.06352v1,CalibForge: Adversarial Solver Calibration for Scaling Learnable Terminal Tasks,cs.LG,ArXiv,,http://arxiv.org/abs/2608.06352v1
arxiv_2608.06352v1,,cs.LG,ArXiv,,http://arxiv.org/abs/2608.06352v1
arxiv_2608.06363v1,An Optimal Agnostic PAC Algorithm,cs.LG,ArXiv,,http://arxiv.org/abs/2608.06363v1
arxiv_2608.06363v1,,cs.LG,ArXiv,,http://arxiv.org/abs/2608.06363v1
arxiv_2608.07371v1,Trajectory-Relative Hindsight Distillation for Agentic Reinforcement Learning,cs.LG,ArXiv,,http://arxiv.org/abs/2608.07371v1
arxiv_2608.07385v1,Omni-modal decomposition autoencoders learn full-stack wearable disentangled representations,cs.LG,ArXiv,,http://arxiv.org/abs/2608.07385v1
arxiv_2608.07430v1,Diffusion LLMs as Targets and Adversaries: Mechanistic Safety Exploits,cs.LG,ArXiv,,http://arxiv.org/abs/2608.07430v1
arxiv_2608.09385v2,Imaginative Generative AI: Crossing the Entropy Wall into Worlds Beyond Imitation,cs.LG,ArXiv,,http://arxiv.org/abs/2608.09385v2
arxiv_2608.09805v1,Parameter Exploration for RLVR via Variational Learning,cs.LG,ArXiv,,http://arxiv.org/abs/2608.09805v1
arxiv_2608.09819v1,Macaron-V1: Towards Open Continual Learning with Self-Improvement and Mixture-of-LoRA,cs.LG,ArXiv,,http://arxiv.org/abs/2608.09819v1
arxiv_2608.09826v1,"Distill Skills into Weights, Not Prompts: Abstract Skills as Privileged Signals for On-Policy Self-Distillation",cs.LG,ArXiv,,http://arxiv.org/abs/2608.09826v1
arxiv_2608.09828v1,Multi-Agent AI Safety as an Institutional Design Problem,cs.LG,ArXiv,,http://arxiv.org/abs/2608.09828v1
arxiv_2608.11114v1,Two-stage Odd Residual Flows for Mean-Preserving Probabilistic Time Series Forecasting,cs.LG,ArXiv,,http://arxiv.org/abs/2608.11114v1
arxiv_2608.11197v1,Beyond a Bag of Features: Set-Level Instability in Sparse Autoencoders,cs.LG,ArXiv,,http://arxiv.org/abs/2608.11197v1
arxiv_2608.11197v1,,cs.LG,ArXiv,,http://arxiv.org/abs/2608.11197v1
arxiv_2608.12306v1,,cs.LG,ArXiv,,http://arxiv.org/abs/2608.12306v1
arxiv_2608.12307v1,,cs.LG,ArXiv,,http://arxiv.org/abs/2608.12307v1
