id,title,category,source,tags,source_url
arxiv_2607.15268v1,Motion-Conditioned Multi-View Fusion for Myocardial Infarction Localization from Echocardiography,cs.CV,ArXiv,,http://arxiv.org/abs/2607.15268v1
arxiv_2607.15271v1,Online Neural Space Time Memory for Dynamic Novel View Synthesis,cs.CV,ArXiv,,http://arxiv.org/abs/2607.15271v1
arxiv_2607.15273v1,MeanFlowNFT: Bringing Forward-Process RL to Average-Velocity Generators,cs.CV,ArXiv,,http://arxiv.org/abs/2607.15273v1
arxiv_2607.15278v1,Hierarchical Denoising For Multi-Step Visual Reasoning,cs.CV,ArXiv,,http://arxiv.org/abs/2607.15278v1
arxiv_2607.16056v1,Multi-Modal Semantic Segmentation of Electrolyzer Components for Sustainable Hydrogen Technologies: A Dual-Branch Deep Learning Approach,cs.CV,ArXiv,,http://arxiv.org/abs/2607.16056v1
arxiv_2607.16060v1,ArtChart: A Benchmark for Faithful Artistic Chart Generation with Integrated Text Rendering,cs.CV,ArXiv,,http://arxiv.org/abs/2607.16060v1
arxiv_2607.16065v1,Spatial Normalization for Cross-Domain Retinal Layer Segmentation in Optical Coherence Tomography,cs.CV,ArXiv,,http://arxiv.org/abs/2607.16065v1
arxiv_2607.16076v1,HCIG: A Hierarchical Cross-Modal Incongruity Graph Network for Multimodal Sarcasm and Cyberbullying Detection,cs.CV,ArXiv,,http://arxiv.org/abs/2607.16076v1
arxiv_2607.16077v1,Adaptive Contrast Enhancement and Optimised Feature Matching for RootSIFT-Based Palm-Vein Recognition,cs.CV,ArXiv,,http://arxiv.org/abs/2607.16077v1
arxiv_2607.16094v1,How Do VLMs Fail? Vision-Operation Misalignment in Compositional VQA,cs.CV,ArXiv,,http://arxiv.org/abs/2607.16094v1
arxiv_2607.16105v1,Attention-Guided Saliency Maps for Interpreting Visualization Literacy in VLMs,cs.CV,ArXiv,,http://arxiv.org/abs/2607.16105v1
arxiv_2607.16128v1,Toward Semantic Communication for Real-time Mobile 3D Reconstruction,cs.CV,ArXiv,,http://arxiv.org/abs/2607.16128v1
arxiv_2607.16154v1,CLIFE: Camera-LiDAR Fusion Framework for Edge-Deployable Roadside VRU Perception,cs.CV,ArXiv,,http://arxiv.org/abs/2607.16154v1
arxiv_2607.16165v1,An Exam for Active Observers,cs.CV,ArXiv,,http://arxiv.org/abs/2607.16165v1
arxiv_2607.16181v1,Vision-Language Assistant for Emotional Reactions to Risky Driving,cs.CV,ArXiv,,http://arxiv.org/abs/2607.16181v1
arxiv_2607.16189v1,Searching Videos as Trees: Self-Correcting Agents for Grounded Long Video QA,cs.CV,ArXiv,,http://arxiv.org/abs/2607.16189v1
arxiv_2607.16190v1,FVAttn: Adaptive Sparse Attention with Runtime Load Balancing for Video Generation,cs.CV,ArXiv,,http://arxiv.org/abs/2607.16190v1
arxiv_2607.16192v1,MotionForesight: Re-purposing Video Models for Future 3D Scene-Flow Prediction,cs.CV,ArXiv,,http://arxiv.org/abs/2607.16192v1
arxiv_2607.16193v1,"Knowing the Self, Understanding the World: A Dual-Cognition Benchmark for UAV Spatio-temporal Reasoning with MLLMs",cs.CV,ArXiv,,http://arxiv.org/abs/2607.16193v1
